time,entityID,position,atDestination,Activity,Language
Text:32506435650000,Text:Florante,de.nec.nle.siafu.model.Position:24.189060216702842#-34.830105855486636,BooleanType:true,Text:Walking,Text:English
Text:32506435650000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506435650000,Text:Yanyan,de.nec.nle.siafu.model.Position:9.472190173171832#0.6757034219562161,BooleanType:true,Text:Walking,Text:English
Text:32506435650000,Text:Meena,de.nec.nle.siafu.model.Position:16.677386297836506#-8.139158803600758,BooleanType:true,Text:Walking,Text:English
Text:32506435650000,Text:Farda,de.nec.nle.siafu.model.Position:31.017150112894974#-22.64293446183313,BooleanType:true,Text:Walking,Text:Spanish
Text:32506435650000,Text:Postman,de.nec.nle.siafu.model.Position:34.42483936901788#-31.538524101626955,BooleanType:false,Text:Walking,Text:Russian
Text:32506435650000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506435980000,Text:Blanch,de.nec.nle.siafu.model.Position:23.913692007269674#-15.456460454543695,BooleanType:true,Text:Walking,Text:English
Text:32506435980000,Text:Wukong,de.nec.nle.siafu.model.Position:45.5216082964952#-43.358013955828646,BooleanType:true,Text:Walking,Text:English
Text:32506435980000,Text:Sheila,de.nec.nle.siafu.model.Position:31.23733936901788#-37.059274101626954,BooleanType:true,Text:Walking,Text:Spanish
Text:32506435980000,Text:Florante,de.nec.nle.siafu.model.Position:25.072118443357972#-35.82708686106119,BooleanType:true,Text:Walking,Text:English
Text:32506435980000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506435980000,Text:Yanyan,de.nec.nle.siafu.model.Position:10.714693607442712#-0.42055787092535724,BooleanType:true,Text:Walking,Text:English
Text:32506435980000,Text:Meena,de.nec.nle.siafu.model.Position:15.14575015594987#-6.821835973412167,BooleanType:true,Text:Walking,Text:English
Text:32506435980000,Text:Farda,de.nec.nle.siafu.model.Position:32.900348754781604#-23.35135104202172,BooleanType:true,Text:Walking,Text:Spanish
Text:32506435980000,Text:Postman,de.nec.nle.siafu.model.Position:39.4255414451754#-30.09570197469712,BooleanType:false,Text:Walking,Text:Russian
Text:32506435980000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506436310000,Text:Blanch,de.nec.nle.siafu.model.Position:24.171504507269674#-15.009929204543695,BooleanType:true,Text:Walking,Text:English
Text:32506436310000,Text:Wukong,de.nec.nle.siafu.model.Position:44.21656975841644#-42.00914376929356,BooleanType:true,Text:Walking,Text:English
Text:32506436310000,Text:Sheila,de.nec.nle.siafu.model.Position:29.283828227131238#-36.47263877143837,BooleanType:true,Text:Walking,Text:Spanish
Text:32506436310000,Text:Florante,de.nec.nle.siafu.model.Position:26.83812958524461#-36.738472191249784,BooleanType:true,Text:Walking,Text:English
Text:32506436310000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506436310000,Text:Yanyan,de.nec.nle.siafu.model.Position:8.901807465556079#0.40963995926322916,BooleanType:true,Text:Walking,Text:English
Text:32506436310000,Text:Meena,de.nec.nle.siafu.model.Position:15.88030067498925#-7.354192941679706,BooleanType:true,Text:Walking,Text:English
Text:32506436310000,Text:Farda,de.nec.nle.siafu.model.Position:34.603824792860365#-24.0101274785568,BooleanType:true,Text:Walking,Text:Spanish
Text:32506436310000,Text:Postman,de.nec.nle.siafu.model.Position:37.42462874617062#-24.177370739705903,BooleanType:false,Text:Walking,Text:Russian
Text:32506436310000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506436640000,Text:Blanch,de.nec.nle.siafu.model.Position:25.343590130116922#-15.145395066464744,BooleanType:true,Text:Walking,Text:English
Text:32506436640000,Text:Wukong,de.nec.nle.siafu.model.Position:42.731808616529804#-40.61063343910497,BooleanType:true,Text:Walking,Text:English
Text:32506436640000,Text:Sheila,de.nec.nle.siafu.model.Position:27.30687958524461#-35.92659719124978,BooleanType:true,Text:Walking,Text:Spanish
Text:32506436640000,Text:Florante,de.nec.nle.siafu.model.Position:28.815078227131238#-37.28451377143837,BooleanType:true,Text:Walking,Text:English
Text:32506436640000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506436640000,Text:Yanyan,de.nec.nle.siafu.model.Position:7.409268927477321#1.4337601457983098,BooleanType:true,Text:Walking,Text:English
Text:32506436640000,Text:Meena,de.nec.nle.siafu.model.Position:16.489780986412875#-7.381332122640233,BooleanType:true,Text:Walking,Text:English
Text:32506436640000,Text:Farda,de.nec.nle.siafu.model.Position:33.8770516700131#-23.103380366635747,BooleanType:true,Text:Walking,Text:Spanish
Text:32506436640000,Text:Postman,de.nec.nle.siafu.model.Position:28.82894803673745#-19.214506588762966,BooleanType:false,Text:Walking,Text:Russian
Text:32506436640000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506436970000,Text:Blanch,de.nec.nle.siafu.model.Position:26.89078106438781#-15.713937609346317,BooleanType:true,Text:Walking,Text:English
Text:32506436970000,Text:Wukong,de.nec.nle.siafu.model.Position:41.012672474643175#-39.61806060891639,BooleanType:true,Text:Walking,Text:English
Text:32506436970000,Text:Sheila,de.nec.nle.siafu.model.Position:25.658055943357972#-34.81224311106119,BooleanType:true,Text:Walking,Text:Spanish
Text:32506436970000,Text:Florante,de.nec.nle.siafu.model.Position:30.010601349978494#-37.37938588335942,BooleanType:true,Text:Walking,Text:English
Text:32506436970000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506436970000,Text:Yanyan,de.nec.nle.siafu.model.Position:8.82361225794033#0.9960452465702492,BooleanType:true,Text:Walking,Text:English
Text:32506436970000,Text:Meena,de.nec.nle.siafu.model.Position:17.005511297836506#-7.57084630360076,BooleanType:true,Text:Walking,Text:English
Text:32506436970000,Text:Farda,de.nec.nle.siafu.model.Position:32.94711844335797#-22.187586861061188,BooleanType:true,Text:Walking,Text:Spanish
Text:32506436970000,Text:Postman,de.nec.nle.siafu.model.Position:39.151752907096636#-26.960706788162035,BooleanType:false,Text:Walking,Text:Russian
Text:32506436970000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506437300000,Text:Blanch,de.nec.nle.siafu.model.Position:27.93001908342719#-15.718575827613854,BooleanType:true,Text:Walking,Text:English
Text:32506437300000,Text:Wukong,de.nec.nle.siafu.model.Position:39.48103633275653#-38.30073777872779,BooleanType:true,Text:Walking,Text:English
Text:32506437300000,Text:Sheila,de.nec.nle.siafu.model.Position:24.196732301471343#-33.37313903087261,BooleanType:true,Text:Walking,Text:Spanish
Text:32506437300000,Text:Florante,de.nec.nle.siafu.model.Position:31.831264888057255#-37.8351935698945,BooleanType:true,Text:Walking,Text:English
Text:32506437300000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506437300000,Text:Yanyan,de.nec.nle.siafu.model.Position:8.409514654132451#0.6397478902237541,BooleanType:true,Text:Walking,Text:English
Text:32506437300000,Text:Meena,de.nec.nle.siafu.model.Position:17.146136297836506#-7.327283803600757,BooleanType:true,Text:Walking,Text:English
Text:32506437300000,Text:Farda,de.nec.nle.siafu.model.Position:31.321732301471343#-21.032639030872602,BooleanType:true,Text:Walking,Text:Spanish
Text:32506437300000,Text:Postman,de.nec.nle.siafu.model.Position:35.71390186901788#-29.305867851626957,BooleanType:false,Text:Walking,Text:Russian
Text:32506437300000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506437630000,Text:Blanch,de.nec.nle.siafu.model.Position:26.78126564915631#-14.459939534732285,BooleanType:true,Text:Walking,Text:English
Text:32506437630000,Text:Wukong,de.nec.nle.siafu.model.Position:37.6915876908699#-37.42994619853921,BooleanType:true,Text:Walking,Text:English
Text:32506437630000,Text:Sheila,de.nec.nle.siafu.model.Position:22.735408659584706#-31.934034950684016,BooleanType:true,Text:Walking,Text:Spanish
Text:32506437630000,Text:Florante,de.nec.nle.siafu.model.Position:31.995327388057255#-37.5510373198945,BooleanType:true,Text:Walking,Text:English
Text:32506437630000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506437630000,Text:Yanyan,de.nec.nle.siafu.model.Position:9.948928192211213#-0.30318479631132433,BooleanType:true,Text:Walking,Text:English
Text:32506437630000,Text:Meena,de.nec.nle.siafu.model.Position:16.356933382605#-7.250504478986727,BooleanType:true,Text:Walking,Text:English
Text:32506437630000,Text:Farda,de.nec.nle.siafu.model.Position:29.602596159584706#-20.040066200684016,BooleanType:true,Text:Walking,Text:Spanish
Text:32506437630000,Text:Postman,de.nec.nle.siafu.model.Position:40.13718102133291#-36.08153609776728,BooleanType:false,Text:Walking,Text:Russian
Text:32506437630000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506437960000,Text:Blanch,de.nec.nle.siafu.model.Position:27.507933460579935#-14.284109965692807,BooleanType:true,Text:Walking,Text:English
Text:32506437960000,Text:Wukong,de.nec.nle.siafu.model.Position:36.1834943604069#-37.15460629931115,BooleanType:true,Text:Walking,Text:English
Text:32506437960000,Text:Sheila,de.nec.nle.siafu.model.Position:21.27408501769807#-30.494930870495423,BooleanType:true,Text:Walking,Text:Spanish
Text:32506437960000,Text:Florante,de.nec.nle.siafu.model.Position:30.32306624617062#-36.4772769897059,BooleanType:true,Text:Walking,Text:English
Text:32506437960000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506437960000,Text:Yanyan,de.nec.nle.siafu.model.Position:10.363025796019087#0.0531125600351654,BooleanType:true,Text:Walking,Text:English
Text:32506437960000,Text:Meena,de.nec.nle.siafu.model.Position:15.794328071181376#-7.1421777980262,BooleanType:true,Text:Walking,Text:English
Text:32506437960000,Text:Farda,de.nec.nle.siafu.model.Position:29.391553348161082#-19.322833269723493,BooleanType:true,Text:Walking,Text:Spanish
Text:32506437960000,Text:Postman,de.nec.nle.siafu.model.Position:38.33249352133291#-39.207254847767274,BooleanType:false,Text:Walking,Text:Russian
Text:32506437960000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506438290000,Text:Blanch,de.nec.nle.siafu.model.Position:28.51595658342719#-14.703732077613854,BooleanType:true,Text:Walking,Text:English
Text:32506438290000,Text:Wukong,de.nec.nle.siafu.model.Position:35.83970925659902#-37.38912240565764,BooleanType:true,Text:Walking,Text:English
Text:32506438290000,Text:Sheila,de.nec.nle.siafu.model.Position:19.60182387581144#-29.42117054030684,BooleanType:true,Text:Walking,Text:Spanish
Text:32506438290000,Text:Florante,de.nec.nle.siafu.model.Position:30.26830853855487#-35.85027795239889,BooleanType:true,Text:Walking,Text:English
Text:32506438290000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506438290000,Text:Yanyan,de.nec.nle.siafu.model.Position:8.54236225794033#0.5089202465702467,BooleanType:true,Text:Walking,Text:English
Text:32506438290000,Text:Meena,de.nec.nle.siafu.model.Position:13.98144192929474#-6.311979967837614,BooleanType:true,Text:Walking,Text:English
Text:32506438290000,Text:Farda,de.nec.nle.siafu.model.Position:30.27450626339258#-19.237237594337525,BooleanType:true,Text:Walking,Text:Spanish
Text:32506438290000,Text:Postman,de.nec.nle.siafu.model.Position:32.839077388057255#-36.089662319894494,BooleanType:false,Text:Walking,Text:Russian
Text:32506438290000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506438620000,Text:Blanch,de.nec.nle.siafu.model.Position:29.85221001769807#-15.637618370495424,BooleanType:true,Text:Walking,Text:English
Text:32506438620000,Text:Wukong,de.nec.nle.siafu.model.Position:36.9884626908699#-38.647758698539214,BooleanType:true,Text:Walking,Text:English
Text:32506438620000,Text:Sheila,de.nec.nle.siafu.model.Position:19.547171479619315#-29.87674818396035,BooleanType:true,Text:Walking,Text:Spanish
Text:32506438620000,Text:Florante,de.nec.nle.siafu.model.Position:32.010882180441506#-36.80225703258748,BooleanType:true,Text:Walking,Text:English
Text:32506438620000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506438620000,Text:Yanyan,de.nec.nle.siafu.model.Position:9.230037776979707#-0.1046242216972928,BooleanType:true,Text:Walking,Text:English
Text:32506438620000,Text:Meena,de.nec.nle.siafu.model.Position:13.489149117871115#-6.081872036877089,BooleanType:true,Text:Walking,Text:English
Text:32506438620000,Text:Farda,de.nec.nle.siafu.model.Position:31.782599593855586#-19.512577493565587,BooleanType:true,Text:Walking,Text:Spanish
Text:32506438620000,Text:Postman,de.nec.nle.siafu.model.Position:33.86233936901788#-32.51277410162696,BooleanType:false,Text:Walking,Text:Russian
Text:32506438620000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506438950000,Text:Blanch,de.nec.nle.siafu.model.Position:29.406792206274446#-15.326322939534904,BooleanType:true,Text:Walking,Text:English
Text:32506438950000,Text:Wukong,de.nec.nle.siafu.model.Position:37.19950550229353#-39.364991629499734,BooleanType:true,Text:Walking,Text:English
Text:32506438950000,Text:Sheila,de.nec.nle.siafu.model.Position:21.219432621505945#-30.950508514148936,BooleanType:true,Text:Walking,Text:Spanish
Text:32506438950000,Text:Florante,de.nec.nle.siafu.model.Position:32.22192499186513#-37.519489963548004,BooleanType:true,Text:Walking,Text:English
Text:32506438950000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506438950000,Text:Yanyan,de.nec.nle.siafu.model.Position:10.11299069221121#-0.019028546311325556,BooleanType:true,Text:Walking,Text:English
Text:32506438950000,Text:Meena,de.nec.nle.siafu.model.Position:12.92654380644749#-5.973545355916565,BooleanType:true,Text:Walking,Text:English
Text:32506438950000,Text:Farda,de.nec.nle.siafu.model.Position:31.415271678624087#-18.705110668951555,BooleanType:true,Text:Walking,Text:Spanish
Text:32506438950000,Text:Postman,de.nec.nle.siafu.model.Position:35.66702686901788#-29.387055351626955,BooleanType:false,Text:Walking,Text:Russian
Text:32506438950000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
Text:32506439280000,Text:Blanch,de.nec.nle.siafu.model.Position:28.03932387581144#-14.80742054030684,BooleanType:true,Text:Walking,Text:English
Text:32506439280000,Text:Wukong,de.nec.nle.siafu.model.Position:36.31655258706203#-39.4505873048857,BooleanType:true,Text:Walking,Text:English
Text:32506439280000,Text:Sheila,de.nec.nle.siafu.model.Position:22.329088451968957#-31.915942163376997,BooleanType:true,Text:Walking,Text:Spanish
Text:32506439280000,Text:Florante,de.nec.nle.siafu.model.Position:31.24511676521#-36.68488395797345,BooleanType:true,Text:Walking,Text:English
Text:32506439280000,Text:Teresa,de.nec.nle.siafu.model.Position:37.48874352133291#-40.66862984776728,BooleanType:true,Text:Walking,Text:German
Text:32506439280000,Text:Yanyan,de.nec.nle.siafu.model.Position:10.089553192211213#-0.059622296311324874,BooleanType:true,Text:Walking,Text:English
Text:32506439280000,Text:Meena,de.nec.nle.siafu.model.Position:13.76262172167899#-5.969137180530595,BooleanType:true,Text:Walking,Text:English
Text:32506439280000,Text:Farda,de.nec.nle.siafu.model.Position:30.2665182443532#-17.446474376069986,BooleanType:true,Text:Walking,Text:Spanish
Text:32506439280000,Text:Postman,de.nec.nle.siafu.model.Position:39.784776029943885#-28.029828900083082,BooleanType:false,Text:Walking,Text:Russian
Text:32506439280000,Text:Pietro,de.nec.nle.siafu.model.Position:26.63307387581144#-17.24304554030684,BooleanType:true,Text:Walking,Text:English
